network,property,n_unfixed,result,time,steps,hist_file,time_file,y
mnist-net_256x2.onnx,12,44,unknown,7.929006539,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_44_hist_2026-07-06_15-15-29.jld2,6.038543939590454,24.704572637209512
mnist-net_256x2.onnx,12,45,unknown,8.612220828,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_45_hist_2026-07-06_15-15-29.jld2,6.565448999404907,25.49670224058279
mnist-net_256x2.onnx,12,46,unknown,9.385768924,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_46_hist_2026-07-06_15-15-29.jld2,7.16532301902771,25.75056395442079
mnist-net_256x2.onnx,12,47,unknown,10.204935894,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_47_hist_2026-07-06_15-15-29.jld2,7.80620813369751,25.991355331280637
mnist-net_256x2.onnx,12,48,unknown,11.426220101,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_48_hist_2026-07-06_15-15-29.jld2,8.76914095878601,26.598716163083864
mnist-net_256x2.onnx,12,49,unknown,12.227844049,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_49_hist_2026-07-06_15-15-29.jld2,9.103272914886475,27.76524693863332
mnist-net_256x2.onnx,12,50,unknown,13.246140327,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_12_50_hist_2026-07-06_15-15-29.jld2,9.935179948806763,28.493269785710577
mnist-net_256x2.onnx,13,1,unsat,0.039555847,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_1_hist_2026-07-06_15-15-29.jld2,0.014806032180786133,0.0
mnist-net_256x2.onnx,13,2,unsat,0.038883885,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_2_hist_2026-07-06_15-15-29.jld2,0.015995025634765625,0.0
mnist-net_256x2.onnx,13,3,unsat,0.045665329,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_3_hist_2026-07-06_15-15-29.jld2,0.016892194747924805,0.0
mnist-net_256x2.onnx,13,4,unsat,0.045550458,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_4_hist_2026-07-06_15-15-29.jld2,0.017611980438232422,0.0
mnist-net_256x2.onnx,13,5,unsat,0.050904058,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_5_hist_2026-07-06_15-15-29.jld2,0.01894402503967285,0.0
mnist-net_256x2.onnx,13,6,unsat,0.05474042,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_6_hist_2026-07-06_15-15-29.jld2,0.02068781852722168,0.0
mnist-net_256x2.onnx,13,7,unsat,0.063105658,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_7_hist_2026-07-06_15-15-29.jld2,0.022388935089111328,0.0
mnist-net_256x2.onnx,13,8,unsat,0.072639071,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_8_hist_2026-07-06_15-15-29.jld2,0.02556586265563965,0.0
mnist-net_256x2.onnx,13,9,unsat,0.095392008,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_9_hist_2026-07-06_15-15-29.jld2,0.04215407371520996,0.0
mnist-net_256x2.onnx,13,10,unknown,0.117301556,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_10_hist_2026-07-06_15-15-29.jld2,0.0542140007019043,2.0968703355546676
mnist-net_256x2.onnx,13,11,unknown,0.131836197,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_11_hist_2026-07-06_15-15-29.jld2,0.06318497657775879,8.148220056897307
mnist-net_256x2.onnx,13,12,unknown,0.153461098,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_12_hist_2026-07-06_15-15-29.jld2,0.0742180347442627,9.003667913591924
mnist-net_256x2.onnx,13,13,unknown,0.17800273,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_13_hist_2026-07-06_15-15-29.jld2,0.09015607833862305,8.798000598357328
mnist-net_256x2.onnx,13,14,unknown,0.216932867,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_14_hist_2026-07-06_15-15-29.jld2,0.11179399490356445,9.133216258279568
mnist-net_256x2.onnx,13,15,unknown,0.240049941,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_15_hist_2026-07-06_15-15-29.jld2,0.11837506294250488,10.659400964165512
mnist-net_256x2.onnx,13,16,unknown,0.284403667,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_16_hist_2026-07-06_15-15-29.jld2,0.1473691463470459,10.807192341353954
mnist-net_256x2.onnx,13,17,unknown,0.334021707,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_17_hist_2026-07-06_15-15-29.jld2,0.17844605445861816,10.925548248065734
mnist-net_256x2.onnx,13,18,unknown,0.377303281,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_18_hist_2026-07-06_15-15-29.jld2,0.21215105056762695,11.16625069257403
mnist-net_256x2.onnx,13,19,unknown,0.440909345,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_19_hist_2026-07-06_15-15-29.jld2,0.25705814361572266,11.388927039579047
mnist-net_256x2.onnx,13,20,unknown,0.509206434,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_20_hist_2026-07-06_15-15-29.jld2,0.30110907554626465,11.48352075469381
mnist-net_256x2.onnx,13,21,unknown,0.592833004,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_21_hist_2026-07-06_15-15-29.jld2,0.36251401901245117,11.124368463434879
mnist-net_256x2.onnx,13,22,unknown,0.68972448,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_22_hist_2026-07-06_15-15-29.jld2,0.43114495277404785,11.190244537959178
mnist-net_256x2.onnx,13,23,unknown,0.79274877,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_23_hist_2026-07-06_15-15-29.jld2,0.507282018661499,14.06119574646668
mnist-net_256x2.onnx,13,24,unknown,0.896769613,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_24_hist_2026-07-06_15-15-29.jld2,0.5804500579833984,9.99006976997021
mnist-net_256x2.onnx,13,25,unknown,1.024680505,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_25_hist_2026-07-06_15-15-29.jld2,0.6728360652923584,10.157247326564194
mnist-net_256x2.onnx,13,26,unknown,1.163303739,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_26_hist_2026-07-06_15-15-29.jld2,0.7710809707641602,10.588375432814926
mnist-net_256x2.onnx,13,27,unknown,1.326060435,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_27_hist_2026-07-06_15-15-29.jld2,0.8898739814758301,11.422854467185617
mnist-net_256x2.onnx,13,28,unknown,1.483847372,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_28_hist_2026-07-06_15-15-29.jld2,1.0101969242095947,11.709758250026141
mnist-net_256x2.onnx,13,29,unknown,1.690887532,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_29_hist_2026-07-06_15-15-29.jld2,1.1689929962158203,11.944832773256875
mnist-net_256x2.onnx,13,30,unknown,1.86858091,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_30_hist_2026-07-06_15-15-29.jld2,1.3010101318359375,12.177720510485806
mnist-net_256x2.onnx,13,31,unknown,2.108264359,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_31_hist_2026-07-06_15-15-29.jld2,1.4748458862304688,12.576542424789878
mnist-net_256x2.onnx,13,32,unknown,2.696677745,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_32_hist_2026-07-06_15-15-29.jld2,2.0297789573669434,12.924124171450169
mnist-net_256x2.onnx,13,33,unknown,2.946187403,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_33_hist_2026-07-06_15-15-29.jld2,2.219836950302124,13.228564757433059
mnist-net_256x2.onnx,13,34,unknown,3.216341758,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_34_hist_2026-07-06_15-15-29.jld2,2.429218053817749,13.61892252168489
mnist-net_256x2.onnx,13,35,unknown,3.553494371,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_35_hist_2026-07-06_15-15-29.jld2,2.6719141006469727,14.394405413419063
mnist-net_256x2.onnx,13,36,unknown,3.887181445,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_36_hist_2026-07-06_15-15-29.jld2,2.936697006225586,16.44163755007946
mnist-net_256x2.onnx,13,37,unknown,4.271330865,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_37_hist_2026-07-06_15-15-29.jld2,3.2386391162872314,22.455583485723974
mnist-net_256x2.onnx,13,38,unknown,4.693092839,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_38_hist_2026-07-06_15-15-29.jld2,3.55833101272583,25.373570740240034
mnist-net_256x2.onnx,13,39,unknown,5.156105063,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_39_hist_2026-07-06_15-15-29.jld2,3.892202854156494,26.166966073939008
mnist-net_256x2.onnx,13,40,unknown,5.675648455,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_40_hist_2026-07-06_15-15-29.jld2,4.274416208267212,26.870931111245724
mnist-net_256x2.onnx,13,41,unknown,6.170337306,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_41_hist_2026-07-06_15-15-29.jld2,4.6502649784088135,27.868252768671628
mnist-net_256x2.onnx,13,42,unknown,6.752045335,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_42_hist_2026-07-06_15-15-29.jld2,5.083694934844971,29.302184394408798
mnist-net_256x2.onnx,13,43,unknown,7.379013963,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_43_hist_2026-07-06_15-15-29.jld2,5.58246922492981,31.873543750435882
mnist-net_256x2.onnx,13,44,unknown,8.003850792,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_44_hist_2026-07-06_15-15-29.jld2,6.071717023849487,33.27395218380543
mnist-net_256x2.onnx,13,45,unknown,8.745047767,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_45_hist_2026-07-06_15-15-29.jld2,6.640993118286133,35.150303368892935
mnist-net_256x2.onnx,13,46,unknown,9.445298636,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_46_hist_2026-07-06_15-15-29.jld2,7.195067882537842,37.80048548414057
mnist-net_256x2.onnx,13,47,unknown,10.192947711,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_47_hist_2026-07-06_15-15-29.jld2,7.776581048965454,41.724871413158596
mnist-net_256x2.onnx,13,48,unknown,11.452474575,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_48_hist_2026-07-06_15-15-29.jld2,8.809219121932983,42.57360925740733
mnist-net_256x2.onnx,13,49,unknown,12.347378798,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_49_hist_2026-07-06_15-15-29.jld2,9.534794092178345,43.894324369434734
mnist-net_256x2.onnx,13,50,unknown,13.298334611,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_13_50_hist_2026-07-06_15-15-29.jld2,10.26370906829834,45.12258690380318
mnist-net_256x2.onnx,14,1,unsat,0.035694498,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_1_hist_2026-07-06_15-15-29.jld2,0.014252185821533203,0.0
mnist-net_256x2.onnx,14,2,unsat,0.03878392,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_2_hist_2026-07-06_15-15-29.jld2,0.0159759521484375,0.0
mnist-net_256x2.onnx,14,3,unsat,0.04382824,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_3_hist_2026-07-06_15-15-29.jld2,0.016865015029907227,0.0
mnist-net_256x2.onnx,14,4,unsat,0.04510616,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_4_hist_2026-07-06_15-15-29.jld2,0.01760697364807129,0.0
mnist-net_256x2.onnx,14,5,unsat,0.056819354,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_5_hist_2026-07-06_15-15-29.jld2,0.023560047149658203,0.0
mnist-net_256x2.onnx,14,6,unsat,0.064225712,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_6_hist_2026-07-06_15-15-29.jld2,0.027060985565185547,0.0
mnist-net_256x2.onnx,14,7,unsat,0.072658906,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_7_hist_2026-07-06_15-15-29.jld2,0.030920982360839844,0.0
mnist-net_256x2.onnx,14,8,unsat,0.083811993,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_8_hist_2026-07-06_15-15-29.jld2,0.035967111587524414,0.0
mnist-net_256x2.onnx,14,9,unsat,0.098206166,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_9_hist_2026-07-06_15-15-29.jld2,0.04291892051696777,0.0
mnist-net_256x2.onnx,14,10,unsat,0.119437797,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_10_hist_2026-07-06_15-15-29.jld2,0.05536985397338867,0.0
mnist-net_256x2.onnx,14,11,unsat,0.135828919,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_11_hist_2026-07-06_15-15-29.jld2,0.06491303443908691,0.0
mnist-net_256x2.onnx,14,12,unsat,0.155710109,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_12_hist_2026-07-06_15-15-29.jld2,0.07552599906921387,0.0
mnist-net_256x2.onnx,14,13,unsat,0.184129572,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_13_hist_2026-07-06_15-15-29.jld2,0.0917057991027832,0.0
mnist-net_256x2.onnx,14,14,unsat,0.215342079,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_14_hist_2026-07-06_15-15-29.jld2,0.11219096183776855,0.0
mnist-net_256x2.onnx,14,15,unsat,0.241390427,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_15_hist_2026-07-06_15-15-29.jld2,0.11867713928222656,0.0
mnist-net_256x2.onnx,14,16,unsat,0.280491893,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_16_hist_2026-07-06_15-15-29.jld2,0.14323115348815918,0.0
mnist-net_256x2.onnx,14,17,unsat,0.34717436,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_17_hist_2026-07-06_15-15-29.jld2,0.1818239688873291,0.0
mnist-net_256x2.onnx,14,18,unsat,0.374772954,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_18_hist_2026-07-06_15-15-29.jld2,0.2093958854675293,0.0
mnist-net_256x2.onnx,14,19,unsat,0.45914154,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_19_hist_2026-07-06_15-15-29.jld2,0.262113094329834,0.0
mnist-net_256x2.onnx,14,20,unsat,0.531357307,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_20_hist_2026-07-06_15-15-29.jld2,0.3078348636627197,0.0
mnist-net_256x2.onnx,14,21,unsat,0.618022391,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_21_hist_2026-07-06_15-15-29.jld2,0.36887502670288086,0.0
mnist-net_256x2.onnx,14,22,unsat,0.704131982,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_22_hist_2026-07-06_15-15-29.jld2,0.434812068939209,0.0
mnist-net_256x2.onnx,14,23,unsat,0.809301539,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_23_hist_2026-07-06_15-15-29.jld2,0.5113232135772705,0.0
mnist-net_256x2.onnx,14,24,unsat,0.915699204,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_24_hist_2026-07-06_15-15-29.jld2,0.585360050201416,0.0
mnist-net_256x2.onnx,14,25,unsat,1.035128782,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_25_hist_2026-07-06_15-15-29.jld2,0.675670862197876,0.0
mnist-net_256x2.onnx,14,26,unsat,1.178898157,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_26_hist_2026-07-06_15-15-29.jld2,0.7739388942718506,0.0
mnist-net_256x2.onnx,14,27,unsat,1.311288609,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_27_hist_2026-07-06_15-15-29.jld2,0.882932186126709,0.0
mnist-net_256x2.onnx,14,28,unsat,1.493120846,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_28_hist_2026-07-06_15-15-29.jld2,1.0076050758361816,0.0
mnist-net_256x2.onnx,14,29,unsat,1.664096715,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_29_hist_2026-07-06_15-15-29.jld2,1.147778034210205,0.0
mnist-net_256x2.onnx,14,30,unsat,1.873577412,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_30_hist_2026-07-06_15-15-29.jld2,1.3010520935058594,0.0
mnist-net_256x2.onnx,14,31,unsat,2.08031633,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_31_hist_2026-07-06_15-15-29.jld2,1.4708960056304932,0.0
mnist-net_256x2.onnx,14,32,unknown,2.701238587,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_32_hist_2026-07-06_15-15-29.jld2,2.0359370708465576,0.027444847835447716
mnist-net_256x2.onnx,14,33,unknown,2.937100489,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_33_hist_2026-07-06_15-15-29.jld2,2.215341091156006,0.14947271327491196
mnist-net_256x2.onnx,14,34,unknown,3.22440899,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_34_hist_2026-07-06_15-15-29.jld2,2.4305808544158936,0.3665831841740578
mnist-net_256x2.onnx,14,35,unknown,3.536116016,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_35_hist_2026-07-06_15-15-29.jld2,2.667699098587036,1.6523924416182894
mnist-net_256x2.onnx,14,36,unknown,3.932247098,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_36_hist_2026-07-06_15-15-29.jld2,2.9505770206451416,3.1266419779577124
mnist-net_256x2.onnx,14,37,unknown,4.260260987,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_37_hist_2026-07-06_15-15-29.jld2,3.236172914505005,3.6195900088555915
mnist-net_256x2.onnx,14,38,unknown,4.714676294,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_38_hist_2026-07-06_15-15-29.jld2,3.566061019897461,4.132366370451273
mnist-net_256x2.onnx,14,39,unknown,5.142993124,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_39_hist_2026-07-06_15-15-29.jld2,3.893834114074707,6.389529910596129
mnist-net_256x2.onnx,14,40,unknown,5.663601767,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_40_hist_2026-07-06_15-15-29.jld2,4.274068832397461,8.055718512570404
mnist-net_256x2.onnx,14,41,unknown,6.142717245,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_41_hist_2026-07-06_15-15-29.jld2,4.640955924987793,10.739923696788527
mnist-net_256x2.onnx,14,42,unknown,6.727143137,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_42_hist_2026-07-06_15-15-29.jld2,5.078502893447876,12.750477943379503
mnist-net_256x2.onnx,14,43,unknown,7.352676936,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_43_hist_2026-07-06_15-15-29.jld2,5.564789056777954,13.417385589008894
mnist-net_256x2.onnx,14,44,unknown,8.026178851,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_44_hist_2026-07-06_15-15-29.jld2,6.082503080368042,13.929238813905144
mnist-net_256x2.onnx,14,45,unknown,8.703201542,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_45_hist_2026-07-06_15-15-29.jld2,6.614317893981934,14.447774330269713
mnist-net_256x2.onnx,14,46,unknown,9.476215271,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_46_hist_2026-07-06_15-15-29.jld2,7.221139192581177,15.178379169844224
mnist-net_256x2.onnx,14,47,unknown,10.580190594,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_47_hist_2026-07-06_15-15-29.jld2,8.156418085098267,15.969183082730474
mnist-net_256x2.onnx,14,48,unknown,11.377387575,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_48_hist_2026-07-06_15-15-29.jld2,8.787365198135376,18.023198369784087
mnist-net_256x2.onnx,14,49,unknown,12.299448063,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_49_hist_2026-07-06_15-15-29.jld2,9.524363994598389,19.250877925777168
mnist-net_256x2.onnx,14,50,unknown,13.259549015,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_14_50_hist_2026-07-06_15-15-29.jld2,9.933773040771484,20.341035093110165
mnist-net_256x4.onnx,0,1,unsat,0.792345112,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_1_hist_2026-07-06_15-15-29.jld2,0.08338093757629395,0.0
mnist-net_256x4.onnx,0,2,unsat,0.120925331,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_2_hist_2026-07-06_15-15-29.jld2,0.05592203140258789,0.0
mnist-net_256x4.onnx,0,3,unsat,0.134092243,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_3_hist_2026-07-06_15-15-29.jld2,0.06061911582946777,0.0
mnist-net_256x4.onnx,0,4,unsat,0.150767123,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_4_hist_2026-07-06_15-15-29.jld2,0.06769394874572754,0.0
mnist-net_256x4.onnx,0,5,unsat,0.171063927,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_5_hist_2026-07-06_15-15-29.jld2,0.07355308532714844,0.0
mnist-net_256x4.onnx,0,6,unsat,0.196935943,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_6_hist_2026-07-06_15-15-29.jld2,0.08962082862854004,0.0
mnist-net_256x4.onnx,0,7,unsat,0.203994974,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_7_hist_2026-07-06_15-15-29.jld2,0.0880279541015625,0.0
mnist-net_256x4.onnx,0,8,unsat,0.233983081,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_8_hist_2026-07-06_15-15-29.jld2,0.09950399398803711,0.0
mnist-net_256x4.onnx,0,9,unsat,0.268418641,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_9_hist_2026-07-06_15-15-29.jld2,0.11435294151306152,0.0
mnist-net_256x4.onnx,0,10,unsat,0.314148202,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_10_hist_2026-07-06_15-15-29.jld2,0.1289200782775879,0.0
mnist-net_256x4.onnx,0,11,unsat,0.355330077,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_11_hist_2026-07-06_15-15-29.jld2,0.1436917781829834,0.0
mnist-net_256x4.onnx,0,12,unsat,0.41262968,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_12_hist_2026-07-06_15-15-29.jld2,0.1720130443572998,0.0
mnist-net_256x4.onnx,0,13,unsat,0.471508187,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_13_hist_2026-07-06_15-15-29.jld2,0.1992931365966797,0.0
mnist-net_256x4.onnx,0,14,unsat,0.54366724,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_14_hist_2026-07-06_15-15-29.jld2,0.2308349609375,0.0
mnist-net_256x4.onnx,0,15,unsat,0.627266943,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_15_hist_2026-07-06_15-15-29.jld2,0.2771918773651123,0.0
mnist-net_256x4.onnx,0,16,unsat,0.718949024,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_16_hist_2026-07-06_15-15-29.jld2,0.31983494758605957,0.0
mnist-net_256x4.onnx,0,17,unsat,0.845492287,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_17_hist_2026-07-06_15-15-29.jld2,0.3870542049407959,0.0
mnist-net_256x4.onnx,0,18,unsat,0.944970419,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_18_hist_2026-07-06_15-15-29.jld2,0.4445309638977051,0.0
mnist-net_256x4.onnx,0,19,unsat,1.079900856,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_19_hist_2026-07-06_15-15-29.jld2,0.5061078071594238,0.0
mnist-net_256x4.onnx,0,20,unsat,1.204785214,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_20_hist_2026-07-06_15-15-29.jld2,0.5785939693450928,0.0
mnist-net_256x4.onnx,0,21,unknown,1.44646693,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_21_hist_2026-07-06_15-15-29.jld2,0.7429020404815674,2.2900278025851564
mnist-net_256x4.onnx,0,22,unknown,1.517883344,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_22_hist_2026-07-06_15-15-29.jld2,0.7363021373748779,8.154721273560003
mnist-net_256x4.onnx,0,23,unknown,1.69889821,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_23_hist_2026-07-06_15-15-29.jld2,0.8319010734558105,62.085239878152066
mnist-net_256x4.onnx,0,24,unknown,2.251311548,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_24_hist_2026-07-06_15-15-29.jld2,1.2899689674377441,97.32732812844527
mnist-net_256x4.onnx,0,25,unknown,2.459464462,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_25_hist_2026-07-06_15-15-29.jld2,1.3959379196166992,117.4085849587863
mnist-net_256x4.onnx,0,26,unknown,2.701301423,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_26_hist_2026-07-06_15-15-29.jld2,1.528761863708496,119.28096484121387
mnist-net_256x4.onnx,0,27,unknown,2.993855706,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_27_hist_2026-07-06_15-15-29.jld2,1.6917591094970703,142.73224807900695
mnist-net_256x4.onnx,0,28,unknown,3.27495073,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_28_hist_2026-07-06_15-15-29.jld2,1.8467822074890137,176.2373126758666
mnist-net_256x4.onnx,0,29,unknown,3.575686857,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_29_hist_2026-07-06_15-15-29.jld2,2.0225820541381836,217.2049886572515
mnist-net_256x4.onnx,0,30,unknown,3.949615059,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_30_hist_2026-07-06_15-15-29.jld2,2.250363826751709,300.90665400871126
mnist-net_256x4.onnx,0,31,unknown,4.310027605,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_31_hist_2026-07-06_15-15-29.jld2,2.4442710876464844,339.3247257389886
mnist-net_256x4.onnx,0,32,unknown,4.761772403,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_32_hist_2026-07-06_15-15-29.jld2,2.7167789936065674,439.6567225113076
mnist-net_256x4.onnx,0,33,unknown,5.085506419,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_33_hist_2026-07-06_15-15-29.jld2,2.916594982147217,514.0984399644547
mnist-net_256x4.onnx,0,34,unknown,5.899340874,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_34_hist_2026-07-06_15-15-29.jld2,3.187407970428467,632.7178423849931
mnist-net_256x4.onnx,0,35,unknown,6.45071246,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_35_hist_2026-07-06_15-15-29.jld2,3.511085033416748,384.2024777561081
mnist-net_256x4.onnx,0,36,unknown,6.95378718,1,./eval/mnist_fc_growing/mnist-net_256x4.onnx_0_36_hist_2026-07-06_15-15-29.jld2,3.7824277877807617,724.1372643168432
